MONTH,DAY,DAY_OF_WEEK,SCHEDULED_DEPARTURE,DEPARTURE_DELAY,DISTANCE,SCHEDULED_TIME,ARRIVAL_DELAY,IS_DELAYED,MONTH_SCALED,DAY_SCALED,DAY_OF_WEEK_SCALED,SCHEDULED_DEPARTURE_SCALED,DEPARTURE_DELAY_SCALED,DISTANCE_SCALED,SCHEDULED_TIME_SCALED
1,2,5,1150,7.0,675,107,13.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.2097,-0.296,-0.5079
1,2,5,1150,25.0,992,165,16.0,1,0.0,-0.2024,-0.2024,-0.3011,0.2325,0.2167,0.243
1,2,5,1150,-5.0,631,126,-12.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.5045,-0.3672,-0.2619
1,2,5,1150,-8.0,646,123,-21.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.5782,-0.3429,-0.3008
1,2,5,1150,1.0,544,112,-7.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.3571,-0.5079,-0.4432
1,2,5,1150,-4.0,600,122,-3.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.4799,-0.4173,-0.3137
1,2,5,1150,28.0,1587,255,15.0,1,0.0,-0.2024,-0.2024,-0.3011,0.3062,1.1792,1.4082
1,2,5,1150,1.0,764,125,-10.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.3571,-0.1521,-0.2749
1,2,5,1150,8.0,689,120,0.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.1851,-0.2734,-0.3396
1,2,5,1150,-4.0,1037,145,-4.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.4799,0.2895,-0.0159
1,2,5,1150,14.0,850,145,8.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.0377,-0.013,-0.0159
1,2,5,1150,13.0,957,160,0.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.0623,0.1601,0.1783
1,2,5,1150,23.0,967,170,8.0,0,0.0,-0.2024,-0.2024,-0.3011,0.1834,0.1763,0.3078
1,2,5,1150,18.0,948,160,10.0,0,0.0,-0.2024,-0.2024,-0.3011,0.0605,0.1456,0.1783
1,2,5,1150,21.0,391,90,40.0,1,0.0,-0.2024,-0.2024,-0.3011,0.1342,-0.7554,-0.728
1,2,5,1150,10.0,846,145,0.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.136,-0.0194,-0.0159
1,2,5,1150,-1.0,1036,160,-9.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.4062,0.2879,0.1783
1,2,5,1150,0.0,302,60,-6.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.3816,-0.8994,-1.1164
1,2,5,1150,38.0,451,95,31.0,1,0.0,-0.2024,-0.2024,-0.3011,0.5518,-0.6584,-0.6633
1,2,5,1150,2.0,220,75,7.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.3325,-1.032,-0.9222
1,2,5,1150,6.0,255,65,8.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.2342,-0.9754,-1.0517
1,2,5,1150,1.0,226,65,-3.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.3571,-1.0223,-1.0517
1,2,5,1150,-3.0,533,115,-9.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.4553,-0.5257,-0.4043
1,2,5,1150,1.0,621,120,-13.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.3571,-0.3834,-0.3396
1,2,5,1150,17.0,507,95,16.0,1,0.0,-0.2024,-0.2024,-0.3011,0.036,-0.5678,-0.6633
1,2,5,1150,15.0,338,80,14.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.0132,-0.8412,-0.8575
1,2,5,1150,0.0,210,65,-11.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.3816,-1.0482,-1.0517
1,2,5,1150,-1.0,515,105,-14.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.4062,-0.5548,-0.5338
1,2,5,1150,54.0,258,70,46.0,1,0.0,-0.2024,-0.2024,-0.3011,0.9449,-0.9706,-0.9869
1,2,5,1150,23.0,2218,275,35.0,1,0.0,-0.2024,-0.2024,-0.3011,0.1834,2.1999,1.6672
1,2,5,1150,-4.0,1592,215,11.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.4799,1.1873,0.8904
1,2,5,1150,38.0,731,115,44.0,1,0.0,-0.2024,-0.2024,-0.3011,0.5518,-0.2054,-0.4043
1,2,5,1150,-4.0,447,80,-8.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.4799,-0.6648,-0.8575
1,2,5,1150,0.0,867,125,-17.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.3816,0.0145,-0.2749
1,2,5,1150,22.0,1464,225,14.0,0,0.0,-0.2024,-0.2024,-0.3011,0.1588,0.9802,1.0198
1,2,5,1150,3.0,1389,250,5.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.3079,0.8589,1.3435
1,2,5,1150,-1.0,190,60,9.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.4062,-1.0806,-1.1164
1,2,5,1150,-9.0,192,64,-6.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.6027,-1.0773,-1.0646
1,2,5,1150,27.0,432,80,25.0,1,0.0,-0.2024,-0.2024,-0.3011,0.2816,-0.6891,-0.8575
1,2,5,1150,0.0,1721,240,2.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.3816,1.396,1.214
1,2,5,1150,0.0,1017,145,11.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.3816,0.2572,-0.0159
1,2,5,1150,74.0,1464,210,100.0,1,0.0,-0.2024,-0.2024,-0.3011,1.4362,0.9802,0.8256
1,2,5,1150,-2.0,989,165,-7.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.4308,0.2119,0.243
1,2,5,1150,31.0,2676,330,8.0,0,0.0,-0.2024,-0.2024,-0.3011,0.3799,2.9407,2.3793
1,2,5,1150,-7.0,759,128,-17.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.5536,-0.1602,-0.236
1,2,5,1150,-4.0,981,168,-9.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.4799,0.1989,0.2819
1,2,5,1150,-3.0,844,167,11.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.4553,-0.0227,0.2689
1,2,5,1150,-4.0,371,95,-7.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.4799,-0.7878,-0.6633
1,2,5,1150,4.0,448,87,9.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.2834,-0.6632,-0.7668
1,2,5,1150,-3.0,760,144,11.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.4553,-0.1585,-0.0289
1,2,5,1150,48.0,920,155,80.0,1,0.0,-0.2024,-0.2024,-0.3011,0.7975,0.1003,0.1135
1,2,5,1150,177.0,383,90,174.0,1,0.0,-0.2024,-0.2024,-0.3011,3.9663,-0.7684,-0.728
1,2,5,1150,-2.0,999,190,10.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.4308,0.2281,0.5667
1,2,5,1150,-2.0,108,53,-17.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.4308,-1.2132,-1.207
1,2,5,1150,35.0,173,75,14.0,0,0.0,-0.2024,-0.2024,-0.3011,0.4781,-1.1081,-0.9222
1,2,5,1150,10.0,323,90,3.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.136,-0.8654,-0.728
1,2,5,1150,12.0,135,60,1.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.0869,-1.1695,-1.1164
1,2,5,1150,41.0,922,180,50.0,1,0.0,-0.2024,-0.2024,-0.3011,0.6255,0.1035,0.4372
1,2,5,1150,-2.0,651,116,-10.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.4308,-0.3349,-0.3914
1,2,5,1150,108.0,599,112,105.0,1,0.0,-0.2024,-0.2024,-0.3011,2.2714,-0.419,-0.4432
1,2,5,1150,-1.0,575,126,3.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.4062,-0.4578,-0.2619
1,2,5,1150,3.0,125,54,23.0,1,0.0,-0.2024,-0.2024,-0.3011,-0.3079,-1.1857,-1.1941
1,2,5,1150,-8.0,370,84,-8.0,0,0.0,-0.2024,-0.2024,-0.3011,-0.5782,-0.7894,-0.8057
1,2,5,1151,-4.0,1598,245,-8.0,0,0.0,-0.2024,-0.2024,-0.299,-0.4799,1.197,1.2788
1,2,5,1151,75.0,213,55,64.0,1,0.0,-0.2024,-0.2024,-0.299,1.4607,-1.0434,-1.1812
1,2,5,1151,-3.0,1136,165,0.0,0,0.0,-0.2024,-0.2024,-0.299,-0.4553,0.4497,0.243
1,2,5,1151,0.0,678,119,10.0,0,0.0,-0.2024,-0.2024,-0.299,-0.3816,-0.2912,-0.3525
1,2,5,1152,92.0,1440,200,80.0,1,0.0,-0.2024,-0.2024,-0.297,1.8783,0.9414,0.6962
1,2,5,1152,2.0,1089,192,-13.0,0,0.0,-0.2024,-0.2024,-0.297,-0.3325,0.3736,0.5926
1,2,5,1152,24.0,1041,168,8.0,0,0.0,-0.2024,-0.2024,-0.297,0.2079,0.296,0.2819
1,2,5,1153,-2.0,2172,269,-5.0,0,0.0,-0.2024,-0.2024,-0.295,-0.4308,2.1255,1.5895
1,2,5,1153,13.0,208,66,11.0,0,0.0,-0.2024,-0.2024,-0.295,-0.0623,-1.0514,-1.0387
1,2,5,1154,2.0,1605,267,1.0,0,0.0,-0.2024,-0.2024,-0.2929,-0.3325,1.2083,1.5636
1,2,5,1154,-1.0,1041,191,2.0,0,0.0,-0.2024,-0.2024,-0.2929,-0.4062,0.296,0.5796
1,2,5,1155,-5.0,489,95,-4.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.5045,-0.5969,-0.6633
1,2,5,1155,3.0,925,173,12.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.3079,0.1084,0.3466
1,2,5,1155,-6.0,854,155,-3.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.529,-0.0065,0.1135
1,2,5,1155,-13.0,1576,230,-17.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.701,1.1614,1.0846
1,2,5,1155,-1.0,759,123,-10.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.4062,-0.1602,-0.3008
1,2,5,1155,-1.0,861,138,-12.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.4062,0.0048,-0.1066
1,2,5,1155,1.0,2075,260,-8.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.3571,1.9686,1.473
1,2,5,1155,119.0,759,143,119.0,1,0.0,-0.2024,-0.2024,-0.2909,2.5416,-0.1602,-0.0418
1,2,5,1155,-1.0,992,170,-4.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.4062,0.2167,0.3078
1,2,5,1155,-3.0,951,151,6.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.4553,0.1504,0.0618
1,2,5,1155,-8.0,1381,235,-12.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.5782,0.846,1.1493
1,2,5,1155,8.0,337,75,2.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.1851,-0.8428,-0.9222
1,2,5,1155,-1.0,675,115,-19.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.4062,-0.296,-0.4043
1,2,5,1155,20.0,519,100,15.0,1,0.0,-0.2024,-0.2024,-0.2909,0.1097,-0.5484,-0.5985
1,2,5,1155,-4.0,1865,295,1.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.4799,1.6289,1.9261
1,2,5,1155,7.0,836,145,8.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.2097,-0.0356,-0.0159
1,2,5,1155,9.0,862,155,8.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.1606,0.0065,0.1135
1,2,5,1155,-1.0,991,170,-7.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.4062,0.2151,0.3078
1,2,5,1155,7.0,853,145,1.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.2097,-0.0081,-0.0159
1,2,5,1155,13.0,909,155,5.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.0623,0.0825,0.1135
1,2,5,1155,4.0,1243,205,-13.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.2834,0.6228,0.7609
1,2,5,1155,7.0,1067,160,-2.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.2097,0.3381,0.1783
1,2,5,1155,47.0,407,90,42.0,1,0.0,-0.2024,-0.2024,-0.2909,0.7729,-0.7295,-0.728
1,2,5,1155,-7.0,345,80,-13.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.5536,-0.8298,-0.8575
1,2,5,1155,3.0,337,75,-1.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.3079,-0.8428,-0.9222
1,2,5,1155,-6.0,1428,255,-12.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.529,0.922,1.4082
1,2,5,1155,-1.0,349,85,3.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.4062,-0.8234,-0.7927
1,2,5,1155,2.0,1050,185,-9.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.3325,0.3106,0.502
1,2,5,1155,23.0,345,70,37.0,1,0.0,-0.2024,-0.2024,-0.2909,0.1834,-0.8298,-0.9869
1,2,5,1155,-3.0,417,80,12.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.4553,-0.7134,-0.8575
1,2,5,1155,37.0,414,85,39.0,1,0.0,-0.2024,-0.2024,-0.2909,0.5273,-0.7182,-0.7927
1,2,5,1155,20.0,368,75,20.0,1,0.0,-0.2024,-0.2024,-0.2909,0.1097,-0.7926,-0.9222
1,2,5,1155,26.0,731,150,22.0,1,0.0,-0.2024,-0.2024,-0.2909,0.257,-0.2054,0.0488
1,2,5,1155,-8.0,867,175,-11.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.5782,0.0145,0.3725
1,2,5,1155,-5.0,944,165,0.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.5045,0.1391,0.243
1,2,5,1155,-8.0,1744,245,-3.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.5782,1.4332,1.2788
1,2,5,1155,16.0,1172,160,13.0,0,0.0,-0.2024,-0.2024,-0.2909,0.0114,0.5079,0.1783
1,2,5,1155,0.0,204,65,-5.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.3816,-1.0579,-1.0517
1,2,5,1155,12.0,1431,200,26.0,1,0.0,-0.2024,-0.2024,-0.2909,-0.0869,0.9269,0.6962
1,2,5,1155,104.0,328,85,114.0,1,0.0,-0.2024,-0.2024,-0.2909,2.1731,-0.8573,-0.7927
1,2,5,1155,366.0,247,70,364.0,1,0.0,-0.2024,-0.2024,-0.2909,8.609,-0.9884,-0.9869
1,2,5,1155,-5.0,679,124,-9.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.5045,-0.2896,-0.2878
1,2,5,1155,-2.0,867,143,-14.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.4308,0.0145,-0.0418
1,2,5,1155,-7.0,867,154,-5.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.5536,0.0145,0.1006
1,2,5,1155,23.0,1754,224,1.0,0,0.0,-0.2024,-0.2024,-0.2909,0.1834,1.4493,1.0069
1,2,5,1155,2.0,1616,220,8.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.3325,1.2261,0.9551
1,2,5,1155,28.0,1182,205,15.0,1,0.0,-0.2024,-0.2024,-0.2909,0.3062,0.5241,0.7609
1,2,5,1155,18.0,2585,321,29.0,1,0.0,-0.2024,-0.2024,-0.2909,0.0605,2.7935,2.2627
1,2,5,1155,6.0,2139,274,5.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.2342,2.0721,1.6542
1,2,5,1155,-2.0,332,85,2.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.4308,-0.8509,-0.7927
1,2,5,1155,5.0,749,145,9.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.2588,-0.1763,-0.0159
1,2,5,1155,2.0,2158,263,-1.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.3325,2.1028,1.5118
1,2,5,1155,0.0,2182,279,18.0,1,0.0,-0.2024,-0.2024,-0.2909,-0.3816,2.1417,1.719
1,2,5,1155,-4.0,404,86,-4.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.4799,-0.7344,-0.7798
1,2,5,1155,-5.0,1035,167,-7.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.5045,0.2863,0.2689
1,2,5,1155,-5.0,173,56,-14.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.5045,-1.1081,-1.1682
1,2,5,1155,-1.0,341,78,3.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.4062,-0.8363,-0.8834
1,2,5,1155,24.0,462,102,25.0,1,0.0,-0.2024,-0.2024,-0.2909,0.2079,-0.6406,-0.5726
1,2,5,1155,11.0,139,54,5.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.1114,-1.1631,-1.1941
1,2,5,1155,-1.0,334,90,-13.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.4062,-0.8476,-0.728
1,2,5,1155,8.0,853,133,3.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.1851,-0.0081,-0.1713
1,2,5,1155,68.0,158,50,69.0,1,0.0,-0.2024,-0.2024,-0.2909,1.2888,-1.1323,-1.2459
1,2,5,1155,29.0,89,45,25.0,1,0.0,-0.2024,-0.2024,-0.2909,0.3307,-1.2439,-1.3106
1,2,5,1155,-8.0,416,95,-15.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.5782,-0.715,-0.6633
1,2,5,1155,8.0,299,68,7.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.1851,-0.9042,-1.0128
1,2,5,1155,-4.0,86,47,-8.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.4799,-1.2488,-1.2847
1,2,5,1155,-4.0,677,128,-9.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.4799,-0.2928,-0.236
1,2,5,1155,-1.0,588,110,2.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.4062,-0.4368,-0.4691
1,2,5,1155,96.0,250,81,105.0,1,0.0,-0.2024,-0.2024,-0.2909,1.9766,-0.9835,-0.8445
1,2,5,1155,48.0,67,50,54.0,1,0.0,-0.2024,-0.2024,-0.2909,0.7975,-1.2795,-1.2459
1,2,5,1155,19.0,86,45,15.0,1,0.0,-0.2024,-0.2024,-0.2909,0.0851,-1.2488,-1.3106
1,2,5,1155,3.0,694,132,-11.0,0,0.0,-0.2024,-0.2024,-0.2909,-0.3079,-0.2653,-0.1842
1,2,5,1156,15.0,802,137,0.0,0,0.0,-0.2024,-0.2024,-0.2889,-0.0132,-0.0906,-0.1195
1,2,5,1156,0.0,384,88,3.0,0,0.0,-0.2024,-0.2024,-0.2889,-0.3816,-0.7667,-0.7539
1,2,5,1156,-8.0,416,98,-20.0,0,0.0,-0.2024,-0.2024,-0.2889,-0.5782,-0.715,-0.6244
1,2,5,1156,5.0,391,91,17.0,1,0.0,-0.2024,-0.2024,-0.2889,-0.2588,-0.7554,-0.7151
1,2,5,1156,75.0,191,58,71.0,1,0.0,-0.2024,-0.2024,-0.2889,1.4607,-1.0789,-1.1423
1,2,5,1156,56.0,913,172,66.0,1,0.0,-0.2024,-0.2024,-0.2889,0.994,0.089,0.3336
1,2,5,1157,1.0,1635,227,45.0,1,0.0,-0.2024,-0.2024,-0.2868,-0.3571,1.2568,1.0457
1,2,5,1157,44.0,1721,278,36.0,1,0.0,-0.2024,-0.2024,-0.2868,0.6992,1.396,1.706
1,2,5,1157,-7.0,2556,333,-22.0,0,0.0,-0.2024,-0.2024,-0.2868,-0.5536,2.7466,2.4181
1,2,5,1157,-7.0,1182,183,-28.0,0,0.0,-0.2024,-0.2024,-0.2868,-0.5536,0.5241,0.4761
1,2,5,1157,-5.0,160,56,-15.0,0,0.0,-0.2024,-0.2024,-0.2868,-0.5045,-1.1291,-1.1682
1,2,5,1157,56.0,602,106,54.0,1,0.0,-0.2024,-0.2024,-0.2868,0.994,-0.4141,-0.5209
1,2,5,1157,-8.0,67,48,-23.0,0,0.0,-0.2024,-0.2024,-0.2868,-0.5782,-1.2795,-1.2718
1,2,5,1157,1.0,100,39,2.0,0,0.0,-0.2024,-0.2024,-0.2868,-0.3571,-1.2261,-1.3883
1,2,5,1158,-1.0,183,52,5.0,0,0.0,-0.2024,-0.2024,-0.2848,-0.4062,-1.0919,-1.22
1,2,5,1158,-3.0,779,147,-14.0,0,0.0,-0.2024,-0.2024,-0.2848,-0.4553,-0.1278,0.01
1,2,5,1159,-10.0,678,145,-25.0,0,0.0,-0.2024,-0.2024,-0.2828,-0.6273,-0.2912,-0.0159
1,2,5,1159,5.0,1440,206,-4.0,0,0.0,-0.2024,-0.2024,-0.2828,-0.2588,0.9414,0.7738
1,2,5,1159,-9.0,651,111,-1.0,0,0.0,-0.2024,-0.2024,-0.2828,-0.6027,-0.3349,-0.4561
1,2,5,1159,-10.0,331,88,-14.0,0,0.0,-0.2024,-0.2024,-0.2828,-0.6273,-0.8525,-0.7539
1,2,5,1159,0.0,899,151,-21.0,0,0.0,-0.2024,-0.2024,-0.2828,-0.3816,0.0663,0.0618
1,2,5,1159,1.0,1306,207,-12.0,0,0.0,-0.2024,-0.2024,-0.2828,-0.3571,0.7247,0.7868
1,2,5,1159,-3.0,1010,159,-21.0,0,0.0,-0.2024,-0.2024,-0.2828,-0.4553,0.2459,0.1653
1,2,5,1159,15.0,2248,289,-1.0,0,0.0,-0.2024,-0.2024,-0.2828,-0.0132,2.2484,1.8484
1,2,5,1159,12.0,419,103,1.0,0,0.0,-0.2024,-0.2024,-0.2828,-0.0869,-0.7101,-0.5597
1,2,5,1159,-4.0,153,58,-5.0,0,0.0,-0.2024,-0.2024,-0.2828,-0.4799,-1.1404,-1.1423
1,2,5,1200,31.0,1874,250,33.0,1,0.0,-0.2024,-0.2024,-0.1993,0.3799,1.6434,1.3435
1,2,5,1200,2.0,719,134,-13.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.3325,-0.2249,-0.1583
1,2,5,1200,-1.0,2556,326,-4.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.4062,2.7466,2.3275
1,2,5,1200,-5.0,2586,397,-16.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.5045,2.7952,3.2467
1,2,5,1200,3.0,1400,235,15.0,1,0.0,-0.2024,-0.2024,-0.1993,-0.3079,0.8767,1.1493
1,2,5,1200,2.0,1620,276,13.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.3325,1.2326,1.6801
1,2,5,1200,0.0,1744,255,-9.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.3816,1.4332,1.4082
1,2,5,1200,28.0,541,119,17.0,1,0.0,-0.2024,-0.2024,-0.1993,0.3062,-0.5128,-0.3525
1,2,5,1200,-7.0,361,87,-22.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.5536,-0.804,-0.7668
1,2,5,1200,-1.0,993,157,0.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.4062,0.2184,0.1394
1,2,5,1200,-2.0,590,115,-1.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.4308,-0.4335,-0.4043
1,2,5,1200,-7.0,214,80,-27.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.5536,-1.0417,-0.8575
1,2,5,1200,0.0,2342,355,-22.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.3816,2.4005,2.7029
1,2,5,1200,8.0,1246,180,1.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.1851,0.6276,0.4372
1,2,5,1200,7.0,569,100,1.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.2097,-0.4675,-0.5985
1,2,5,1200,-1.0,646,125,-6.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.4062,-0.3429,-0.2749
1,2,5,1200,3.0,651,130,-17.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.3079,-0.3349,-0.2101
1,2,5,1200,15.0,239,65,13.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.0132,-1.0013,-1.0517
1,2,5,1200,-4.0,181,50,-12.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.4799,-1.0951,-1.2459
1,2,5,1200,-4.0,562,125,-12.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.4799,-0.4788,-0.2749
1,2,5,1200,-1.0,601,130,-1.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.4062,-0.4157,-0.2101
1,2,5,1200,-2.0,1605,270,16.0,1,0.0,-0.2024,-0.2024,-0.1993,-0.4308,1.2083,1.6025
1,2,5,1200,7.0,239,55,6.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.2097,-1.0013,-1.1812
1,2,5,1200,13.0,237,60,13.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.0623,-1.0045,-1.1164
1,2,5,1200,26.0,986,165,8.0,0,0.0,-0.2024,-0.2024,-0.1993,0.257,0.207,0.243
1,2,5,1200,11.0,1521,210,-2.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.1114,1.0724,0.8256
1,2,5,1200,-3.0,998,150,-17.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.4553,0.2264,0.0488
1,2,5,1200,-5.0,1072,190,-3.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.5045,0.3461,0.5667
1,2,5,1200,-2.0,452,100,-8.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.4308,-0.6568,-0.5985
1,2,5,1200,73.0,1033,175,58.0,1,0.0,-0.2024,-0.2024,-0.1993,1.4116,0.2831,0.3725
1,2,5,1200,26.0,386,80,25.0,1,0.0,-0.2024,-0.2024,-0.1993,0.257,-0.7635,-0.8575
1,2,5,1200,34.0,813,125,30.0,1,0.0,-0.2024,-0.2024,-0.1993,0.4536,-0.0728,-0.2749
1,2,5,1200,44.0,986,180,45.0,1,0.0,-0.2024,-0.2024,-0.1993,0.6992,0.207,0.4372
1,2,5,1200,19.0,190,65,3.0,0,0.0,-0.2024,-0.2024,-0.1993,0.0851,-1.0806,-1.0517
1,2,5,1200,-5.0,1120,180,-12.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.5045,0.4238,0.4372
1,2,5,1200,16.0,697,119,20.0,1,0.0,-0.2024,-0.2024,-0.1993,0.0114,-0.2604,-0.3525
1,2,5,1200,-2.0,954,149,-14.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.4308,0.1553,0.0359
1,2,5,1200,-3.0,1107,187,-1.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.4553,0.4028,0.5279
1,2,5,1200,-3.0,1024,174,-10.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.4553,0.2685,0.3595
1,2,5,1200,30.0,2404,307,12.0,0,0.0,-0.2024,-0.2024,-0.1993,0.3553,2.5008,2.0815
1,2,5,1200,-8.0,2874,400,-23.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.5782,3.261,3.2856
1,2,5,1200,-1.0,2586,330,0.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.4062,2.7952,2.3793
1,2,5,1200,25.0,1121,161,20.0,1,0.0,-0.2024,-0.2024,-0.1993,0.2325,0.4254,0.1912
1,2,5,1200,-2.0,1076,181,-29.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.4308,0.3526,0.4502
1,2,5,1200,-5.0,760,157,-4.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.5045,-0.1585,0.1394
1,2,5,1200,6.0,762,168,3.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.2342,-0.1553,0.2819
1,2,5,1200,12.0,2239,284,6.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.0869,2.2339,1.7837
1,2,5,1200,14.0,2994,410,9.0,0,0.0,-0.2024,-0.2024,-0.1993,-0.0377,3.4551,3.415
